review_id,text_length,word_count,sentence_count,char_count,avg_word_length,punct_count,upper_count,digit_count,stopword_ratio,exclamation_count,question_count,positive_word_count,negative_word_count,neutral_word_count,num_aspects,num_unique_aspects,aspect_diversity,aspect_Chất lượng sản phẩm_count,aspect_Dịch vụ_count,aspect_Khác_count,aspect_Giá cả_count,positive_aspects,negative_aspects,sentiment_ratio,sentiment_balance,first_aspect_position,last_aspect_position,aspect_span_coverage,num_dates_mentioned,mentions_delivery_time,mentions_price,mentions_quantity,num_numbers,max_number,min_number,brand_mentions,adj_count,verb_count,noun_count,avg_sentence_length,sentence_length_std,complex_sentence_ratio,max_word_freq,repeated_words_count,repetition_ratio
2444,84.0,19.0,1.0,66.0,3.473684210526316,3.0,2.0,0.0,0.42105263157894735,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.4642857142857143,0.6785714285714286,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.5,5.5,0.0,1.0,0.0,0.0
2445,76.0,19.0,1.0,58.0,3.0526315789473686,2.0,2.0,0.0,0.21052631578947367,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.8947368421052632,0.8947368421052632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9.5,2.5,0.0,2.0,1.0,0.10526315789473684
2446,55.0,12.0,0.0,44.0,3.6666666666666665,2.0,1.0,0.0,0.4166666666666667,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6545454545454545,0.6545454545454545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0
2447,45.0,11.0,0.0,35.0,3.1818181818181817,2.0,1.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0
2448,65.0,16.0,0.0,50.0,3.125,2.0,1.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.18461538461538463,0.8615384615384616,0.676923076923077,0.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,2.0,16.0,0.0,1.0,2.0,1.0,0.125
2449,38.0,8.0,0.0,31.0,3.875,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.7631578947368421,0.7631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0
2450,211.0,49.0,2.0,163.0,3.326530612244898,3.0,3.0,0.0,0.32653061224489793,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.8909952606635071,0.8909952606635071,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,49.0,0.0,0.5,2.0,2.0,0.08163265306122448
2451,63.0,14.0,0.0,50.0,3.5714285714285716,0.0,5.0,7.0,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.6,3.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.09523809523809523,0.8253968253968254,0.7301587301587301,1.0,1.0,0.0,0.0,2.0,102026.0,2.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0
2452,75.0,18.0,1.0,58.0,3.2222222222222223,2.0,2.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.6666666666666666,1.0,0.0,2.0,0.0,1.0,2.0,-0.3333333333333333,0.5,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0
2453,51.0,12.0,0.0,40.0,3.3333333333333335,1.0,0.0,0.0,0.4166666666666667,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.5,0.0,2.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.7647058823529411,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,2.0,2.0,0.3333333333333333
2454,40.0,10.0,0.0,31.0,3.1,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.85,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,1.0,0.2
2455,57.0,13.0,0.0,45.0,3.4615384615384617,1.0,1.0,0.0,0.38461538461538464,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.07017543859649122,0.7017543859649122,0.631578947368421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,0.0,2.0,1.0,0.15384615384615385
2456,35.0,8.0,2.0,28.0,3.5,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.8857142857142857,0.8857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0
2457,39.0,8.0,1.0,32.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8461538461538461,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0
2458,74.0,17.0,1.0,58.0,3.411764705882353,2.0,2.0,0.0,0.17647058823529413,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.0,0.918918918918919,0.918918918918919,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0
2459,38.0,9.0,0.0,30.0,3.3333333333333335,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.2631578947368421,0.7105263157894737,0.4473684210526316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0
2460,34.0,7.0,0.0,28.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.9705882352941176,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
2461,22.0,6.0,0.0,17.0,2.8333333333333335,0.0,2.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.13636363636363635,0.8636363636363636,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
2462,625.0,137.0,14.0,489.0,3.5693430656934306,14.0,12.0,14.0,0.29927007299270075,4.0,0.0,1.0,0.0,1.0,12.0,3.0,0.25,0.0,9.0,2.0,1.0,0.0,11.0,-1.0,0.0,0.0,0.8912,0.8912,0.0,1.0,1.0,0.0,8.0,1000.0,1.0,1.0,0.0,7.0,12.0,12.363636363636363,8.12708968677346,0.18181818181818182,11.0,23.0,0.48175182481751827
2463,51.0,12.0,0.0,40.0,3.3333333333333335,2.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9019607843137255,0.9019607843137255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0
2464,50.0,12.0,0.0,39.0,3.25,2.0,1.0,0.0,0.08333333333333333,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.92,0.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,2.0,1.0,0.16666666666666666
2465,55.0,13.0,0.0,43.0,3.3076923076923075,1.0,1.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0
2466,83.0,19.0,2.0,65.0,3.4210526315789473,5.0,2.0,0.0,0.2631578947368421,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.8192771084337349,0.8192771084337349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.5,4.5,0.0,1.0,0.0,0.0
2467,64.0,15.0,1.0,50.0,3.3333333333333335,2.0,2.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.5,1.5,0.0,1.0,0.0,0.0
2468,30.0,6.0,1.0,25.0,4.166666666666667,1.0,2.0,0.0,0.16666666666666666,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
2469,74.0,16.0,0.0,59.0,3.6875,1.0,1.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.8513513513513513,0.8513513513513513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,1.0,0.0,0.0
2470,60.0,13.0,1.0,48.0,3.6923076923076925,2.0,2.0,0.0,0.38461538461538464,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18333333333333332,0.21666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,2.0,1.0,0.15384615384615385
2471,31.0,7.0,0.0,25.0,3.5714285714285716,1.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.7741935483870968,0.7741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0
2472,77.0,19.0,1.0,59.0,3.1052631578947367,2.0,2.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.36363636363636365,0.7532467532467533,0.38961038961038963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.5,0.0,2.0,3.0,0.3157894736842105
2473,38.0,9.0,0.0,30.0,3.3333333333333335,1.0,1.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.3684210526315789,0.6578947368421053,0.2894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0
2474,75.0,17.0,0.0,59.0,3.4705882352941178,2.0,1.0,1.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.7733333333333333,0.7733333333333333,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,17.0,0.0,1.0,2.0,1.0,0.11764705882352941
2475,38.0,8.0,1.0,31.0,3.875,1.0,2.0,0.0,0.375,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.3684210526315789,0.6842105263157895,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0
2476,69.0,16.0,1.0,54.0,3.375,3.0,3.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.8405797101449275,0.8405797101449275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,0.5,1.0,0.0,0.0
2477,102.0,25.0,0.0,78.0,3.12,2.0,0.0,3.0,0.32,0.0,0.0,2.0,0.0,1.0,4.0,2.0,0.5,3.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.0,0.0,0.0,1.0,1.0,400.0,400.0,0.0,4.0,1.0,0.0,25.0,0.0,1.0,2.0,2.0,0.16
2478,95.0,23.0,0.0,73.0,3.1739130434782608,2.0,0.0,3.0,0.391304347826087,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.15789473684210525,0.43157894736842106,0.2736842105263158,0.0,0.0,0.0,0.0,1.0,400.0,400.0,0.0,1.0,0.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0
2479,90.0,22.0,0.0,69.0,3.1363636363636362,1.0,0.0,0.0,0.4090909090909091,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.2777777777777778,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,2.0,4.0,0.36363636363636365
2480,76.0,18.0,0.0,59.0,3.2777777777777777,1.0,0.0,4.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.40789473684210525,0.8157894736842105,0.40789473684210525,0.0,1.0,0.0,0.0,2.0,400.0,2.0,0.0,0.0,2.0,1.0,18.0,0.0,1.0,1.0,0.0,0.0
2481,79.0,18.0,0.0,62.0,3.4444444444444446,1.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.3670886075949367,0.759493670886076,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0
2482,72.0,18.0,0.0,55.0,3.0555555555555554,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7222222222222222,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,2.0,2.0,0.2222222222222222
2483,61.0,15.0,0.0,47.0,3.1333333333333333,1.0,0.0,4.0,0.2,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.21311475409836064,0.8032786885245902,0.5901639344262295,0.0,0.0,0.0,0.0,2.0,400.0,5.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,2.0,1.0,0.13333333333333333
2484,64.0,15.0,0.0,50.0,3.3333333333333335,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.296875,0.765625,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0
2485,60.0,14.0,0.0,47.0,3.357142857142857,1.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,1.0,0.14285714285714285
2486,56.0,13.0,0.0,44.0,3.3846153846153846,1.0,0.0,2.0,0.38461538461538464,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9107142857142857,0.9107142857142857,0.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0
2487,306.0,66.0,7.0,241.0,3.6515151515151514,11.0,7.0,7.0,0.24242424242424243,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.6,1.0,2.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.8202614379084967,0.8202614379084967,0.0,1.0,1.0,0.0,3.0,706.0,3.0,0.0,0.0,5.0,5.0,13.2,7.30479294709987,0.25,3.0,7.0,0.24242424242424243
2488,94.0,22.0,1.0,73.0,3.3181818181818183,1.0,2.0,0.0,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5106382978723404,0.5106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,7.0,0.5,1.0,0.0,0.0
2489,26.0,7.0,0.0,20.0,2.857142857142857,1.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
2490,44.0,9.0,0.0,36.0,4.0,1.0,1.0,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.8863636363636364,0.8863636363636364,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,0.0,0.0,2.0,1.0,0.2222222222222222
2491,30.0,7.0,0.0,24.0,3.4285714285714284,0.0,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0
2492,151.0,32.0,0.0,120.0,3.75,1.0,1.0,0.0,0.34375,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,1.0,2.0,-0.3333333333333333,0.5,0.0,0.7350993377483444,0.7350993377483444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,32.0,0.0,1.0,3.0,6.0,0.40625
2493,306.0,66.0,1.0,241.0,3.6515151515151514,10.0,2.0,3.0,0.24242424242424243,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.3333333333333333,5.0,0.0,1.0,0.0,0.0,5.0,-1.0,0.0,0.0,0.803921568627451,0.803921568627451,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,66.0,0.0,0.5,4.0,8.0,0.2878787878787879
2494,48.0,11.0,2.0,38.0,3.4545454545454546,2.0,2.0,0.0,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.9375,0.9375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.5,0.5,0.0,1.0,0.0,0.0
2495,224.0,51.0,1.0,174.0,3.411764705882353,6.0,2.0,0.0,0.23529411764705882,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.7633928571428571,0.7633928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,25.5,12.5,0.5,4.0,7.0,0.3333333333333333
2496,129.0,27.0,4.0,103.0,3.814814814814815,4.0,6.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,1.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.9612403100775194,0.9612403100775194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,6.75,1.479019945774904,0.0,2.0,2.0,0.14814814814814814
2497,31.0,6.0,0.0,26.0,4.333333333333333,1.0,1.0,0.0,0.16666666666666666,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5161290322580645,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0
2498,103.0,24.0,6.0,80.0,3.3333333333333335,6.0,5.0,0.0,0.20833333333333334,0.0,6.0,2.0,0.0,0.0,5.0,2.0,0.4,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.8543689320388349,0.8543689320388349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,1.0,2.0,1.0,0.08333333333333333
2499,43.0,9.0,1.0,35.0,3.888888888888889,1.0,2.0,0.0,0.2222222222222222,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.3953488372093023,1.0,0.6046511627906976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.5,1.5,0.0,1.0,0.0,0.0
2500,94.0,21.0,2.0,74.0,3.5238095238095237,2.0,1.0,2.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.22340425531914893,0.22340425531914893,0.0,1.0,0.0,0.0,1.0,49.0,49.0,0.0,0.0,1.0,1.0,7.0,5.354126134736337,0.0,1.0,0.0,0.0
2501,53.0,7.0,0.0,47.0,6.714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0188679245283019,1.0188679245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
2502,50.0,10.0,1.0,41.0,4.1,3.0,1.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.92,0.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0
2503,56.0,12.0,1.0,45.0,3.75,2.0,2.0,0.0,0.25,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.7678571428571429,0.7678571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0
2504,358.0,81.0,3.0,278.0,3.432098765432099,8.0,4.0,4.0,0.2962962962962963,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.5,3.0,0.0,0.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.0,0.6983240223463687,0.6983240223463687,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,20.25,8.954747344286158,0.5,5.0,9.0,0.25925925925925924
2505,119.0,27.0,4.0,93.0,3.4444444444444446,4.0,4.0,0.0,0.37037037037037035,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.3333333333333333,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.4117647058823529,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,6.75,4.437059837324712,0.0,2.0,2.0,0.14814814814814814
2506,129.0,27.0,2.0,103.0,3.814814814814815,3.0,7.0,0.0,0.25925925925925924,0.0,0.0,3.0,0.0,1.0,3.0,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.689922480620155,0.689922480620155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,9.0,6.48074069840786,0.3333333333333333,1.0,0.0,0.0
2507,104.0,22.0,0.0,83.0,3.772727272727273,2.0,1.0,0.0,0.2727272727272727,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.8365384615384616,0.8365384615384616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,1.0,1.0,0.0,0.0
2508,152.0,32.0,2.0,121.0,3.78125,3.0,4.0,0.0,0.34375,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.3223684210526316,0.5789473684210527,0.2565789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,16.0,2.0,0.3333333333333333,2.0,1.0,0.0625
2509,76.0,19.0,0.0,58.0,3.0526315789473686,1.0,1.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.8421052631578947,0.8421052631578947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,1.0,1.0,0.0,0.0
2510,38.0,8.0,1.0,31.0,3.875,1.0,2.0,0.0,0.375,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.868421052631579,0.868421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0
